,Unnamed: 0,date,time,name,username,state,tweet
7023,7023,2022-05-03,00:17:54,Brian Rosenwald,brianros1,Philadelphia,"The statement doesn’t say that, realistically GOP went pro-abortion rights party mid-70s staunchly anti-abortion rights &amp; slowly purged almost pro-choice members. So, historically speaking, it’s recent development."
7024,7024,2022-05-03,00:17:08,Chris Fried,chrisfried78,Philadelphia,@ChazNuttycombe State economy trump abortion come election day.
7025,7025,2022-05-03,00:16:52,MayFaire Moon Backstage,mayfairemoonb,Philadelphia,"This largely Jewish stance abortion, really, anyone making case G-d wants person baby matter violating MY right free practise religion. Fuck diabolical Dominionist, Evangelical bullshit."
7026,7026,2022-05-03,00:16:30,Michael Whitney,michaelwhitney,Philadelphia,The fucking DNC say word abortion fundraise https://t.co/qQdVwSsLyV
7027,7027,2022-05-03,00:16:28,Joc Q Barnes Jr,_jocofalltrades,Philadelphia,"@SSteelfate @iwilson999 @imillhiser You may break fragile minds common sense seem lack. Their ""truths"" function given VERY limited scope sure drag things like morales, common sense bad comes many-many late abortions(murders)."
7028,7028,2022-05-03,00:15:47,Tarik Khan,tarikforpa,Philadelphia,"As son ER nurse worked Roe V Wade, I learned early abortion services essential healthcare. As State Rep I always fight preserve fundamental patient right."
7029,7029,2022-05-03,00:15:46,🌿Witchy Kay🌿,kayfellowz,Philadelphia,Hey #prochoice twitter I'm abortion I'm straight
7030,7030,2022-05-03,00:14:43,Tarik Khan,tarikforpa,Philadelphia,"As family nurse practitioner, I’ve experienced importance ensuring abortion services available ALL patients regardless ethnicity, race wealth. Tonight’s SCOTUS signal crisis lead needless suffering &amp; worsening health disparities true"
7031,7031,2022-05-03,00:13:14,Soul Brother #1,garnetttyronet1,Philadelphia,I AM DOWN BUT BLACK VOTER'S CAN'T JUST BE FIRED UP TO VOTE FOR ABORTION TURN OUT STRONG &amp; BE BLAMED BY WHITE SUPREMACIST &amp; KEEP GETTING EXECUTED BY MAGA POLICE THIS IS JUST ANOTHER THING ON A LOONG LIST OF WRONGS AT STAKE FOR BLACK VOTERS BLACKCHILDREN WITH NOTHINGTOO SHOW FOR IT
7032,7032,2022-05-03,00:11:42,Kevin hates the Internet,greenishander,Philadelphia,"@Quibbles57 @PCrudy @timmy_pi_ @TVietor08 The problem I don’t want kid voice. You want someone defend without actually anything. Abortion tragedy, always. No one knows women them."
7033,7033,2022-05-03,00:11:27,ray,strikec0re,Philadelphia,@dethofasailboat @cameron_kasky @kylegriffin1 @TayAndersonCO dem party really pushing fight back abortion overturned! def Bernie’s fault! https://t.co/K99a4RBVDp
7034,7034,2022-05-03,00:09:51,J.P. Spence,johnathanperk,Philadelphia,"If Republicans actually wanted decrease number abortions, they’d pushing make birth control free accessible."
7035,7035,2022-05-03,00:09:23,What?,pj82856,Philadelphia,@walkenstein Anti-abortion pro-life
7036,7036,2022-05-03,00:09:12,Rj Hoff,epjew,Philadelphia,"@JackPosobiec Has anybody close ever go emotional ordeal abortion? Do daughter? What Libs TikTok @libsoftiktok , anybody close gone ordeal? Why profess religiosity, yet act like cruel 5 year old bully?"
7037,7037,2022-05-03,00:07:59,Jordan Reiter 📵,jordanreiter,Philadelphia,@KariLake You definitely know love people exist abortion.
7038,7038,2022-05-03,00:07:52,David R. Thomas,davidrthomas3,Philadelphia,"Republicans think ending Roe vs. Wade end abortions. No, money connections still find way without money connections also find way, one that's safe legal. #SpreadingTruth"
7039,7039,2022-05-03,00:07:35,MelaniaTRenzi,renzirenee,Philadelphia,Abortion constitutional right #RoeVWade
7040,7040,2022-05-03,00:06:33,Abby Snopek,abbysnopek,Philadelphia,"There’s thing banning abortion, you’re banning safe accessible abortion."
7041,7041,2022-05-03,00:06:29,Miss Murray's Mom,sgh956,Philadelphia,"@JoyceWhiteVance GOP wants every result flows decision. Every forced pregnancy; every derailed life career; burden poor women, esp women color; even backalley deaths women poor travel safe abortions (""let lesson ya""), etc."
7042,7042,2022-05-03,00:05:18,Alisa Shargorodsky,a_echosystems,Philadelphia,"Exclusive: Supreme Court voted overturn abortion rights, draft opinion shows https://t.co/a3hQGEmip1 via @politico"
7043,7043,2022-05-03,00:05:11,Samantha Morell,samanthamorell,Philadelphia,Remember wealthy always access medically safe abortions.
7044,7044,2022-05-03,00:04:32,Zaquelle LaBelle,indelible_inc,Philadelphia,@audaciouskay And nerve say current ruling applies abortion. He thinks stupid. He’s Third Circuit I practice. It’s embarrassing.
7045,7045,2022-05-03,00:02:42,willow pill fan acct,waveyem,Philadelphia,???????!!!!??!????!??????? abortion healthcare it’s ISSUE it’s RIGHT
7046,7046,2022-05-03,00:02:10,Ben Zeisloft,benzeisloft,Philadelphia,"I glad pro-lifers saying Roe overturned, work begins. My advice: Republican politicians longer hide behind Roe excuse abolishing abortion. Stop asking heartbeat bills. End abortion right away. Anything less partiality."
7047,7047,2022-05-03,00:02:07,Chris 🇺🇸,chris_1791,Philadelphia,"Dems Seize On Roe V. Wade Reports To Call For Court Packing, Federal Abortion Laws https://t.co/EhpPPXtCtA via @DailyCaller"
7048,7048,2022-05-03,00:01:59,J.P. Spence,johnathanperk,Philadelphia,"To clear, I PRO-abortion, services vital part child-bearing people’s autonomy. I actively promote abortion availability procedure applies ONLY 1/2 human population, historically oppressed."
7049,7049,2022-05-03,00:01:38,expand the supreme court.,wreckingballstr,Philadelphia,If candidate you’re fundraising anything besides abortion funds right wrong. @JoshShapiroPA
7050,7050,2022-05-03,00:00:23,Brendan O'Kane,bokane,Philadelphia,abortion funds donate to: https://t.co/HuUb5Qq53r
7051,7051,2022-05-10,02:05:06,Justin,spookysexballs,San Francisco,go abortions
7052,7052,2022-05-10,02:04:41,Danielle,loosebricks,San Francisco,@ZenMan65 @FoxNews Abortion rights bipartisan support April 2022 Twitter account
7053,7053,2022-05-10,01:56:27,Paul Foppe (He/Him),huggafop,San Francisco,"The dire health consequences denying abortions, explained https://t.co/8ARJHC0IXE via @voxdotcom"
7054,7054,2022-05-10,01:55:34,Mary Silver,ardso2,San Francisco,"While Dems. seek 2 make abortion issue, ultimately fail 2 break thru, Tillis said. “It’s like great Dem. strategists said many years ago: It’s economy, stupid, that’s people R going 2 B voting on.” Agree disagree? https://t.co/CGdPjWKJly"
7055,7055,2022-05-10,01:54:10,Ivan,spiri005,San Francisco,"@NPR In America, abortion health. It’s right choice wealth. Health, it’s cover win 💵💰the America. It’s instant cancel culture paying child support, canceling responsibilities etc . Abortionists fight lifestyle lgbtq"
7056,7056,2022-05-10,01:44:37,Slippery ‘Slip Dan’ Daniel III,grepakeppa,San Francisco,"@bbfranklin4 @GoldenWestSon @JackPosobiec It’s difficult, yeah course birth control allowed. In personal opinion abortions allowed reason 3 months, Roe still unconstitutional states. I don’t think tweets discussion justice"
7057,7057,2022-05-10,01:40:09,single payer self care,dystopiansensei,San Francisco,@bethanyshondark formula shortage get much worse abortion illegal half united states fyi
7058,7058,2022-05-10,01:36:58,yahya ibn shabazz,shabazzreport,San Francisco,The SCOTUS political leaders people great disservice allow people think decision abortion political legal matter decided two people make baby. That greatest wrong placed people
7059,7059,2022-05-10,01:32:11,Louisa Wids,louisawids8,San Francisco,@POTUS But women's right contraception abortion Mr. President. Let's pretend actually happening
7060,7060,2022-05-10,01:30:05,San Mateo Daily Journal,smdailyjournal,San Francisco,"The people run America's abortion clinics agree: There's job like it. There clients — many desperate, need, grateful. There abortion opponents — passionate, relentless, often furious. And hovering ... https://t.co/nZkYnoigzI"
7061,7061,2022-05-10,01:26:02,The Cheese Kitty,whofdthestork,San Francisco,"It beyond fucked anything say another person’s pregnancy, miscarriage, ectopic pregnancy, abortion. Whose body MY body? Men (and women) support laws fucked up."
7062,7062,2022-05-10,01:20:41,San Francisco Chronicle,sfchronicle,San Francisco,House Speaker Nancy Pelosi slammed California Gov. Gavin Newsom saying Democratic Party passive abortion rights. https://t.co/r5Xyyj1pVo
7063,7063,2022-05-10,01:19:07,Mihnea Giurgea,mihneagiurgea,San Francisco,"@Luigi_Scardoffi @bethmeacham @rawkus68 @BriannaWu Perhaps better world would define abortion removing cells either viable potentially viable. vs. removing non-viable cells (e.g. ectopic pregnancy) called health-care, like removing tumor."
7064,7064,2022-05-10,01:14:16,Slippery ‘Slip Dan’ Daniel III,grepakeppa,San Francisco,"@bbfranklin4 @GoldenWestSon @JackPosobiec This states decide though, I think overturning Roe necessary. Overturning Roe doesn’t mean abortions outlawed, means states decide govern big piece US functions."
7065,7065,2022-05-10,01:13:50,Hilary Parker,hspter,San Francisco,@davitydave This gives bit new perspective people angry violent glommed onto abortion way think &amp; act constantly 😑
7066,7066,2022-05-10,01:11:35,Slippery ‘Slip Dan’ Daniel III,grepakeppa,San Francisco,"@bbfranklin4 @GoldenWestSon @JackPosobiec There’s much read regards late term abortions certain states, it’s matter law. Places like Vermont, Oregon, Alaska, New Hampshire imposed limits abortion performed. https://t.co/2jgktyhEvj"
7067,7067,2022-05-10,01:11:08,alleged human,smith_eb,San Francisco,"@AdamSerwer @NUMBCat9 Pelosi &amp; Clyburn stumped anti-abortion candidate week leak. At best it’s bad optics, worst it’s hearty FU base. Either way they’re touch."
7068,7068,2022-05-10,01:07:52,John A. Fetto,jaf7,San Francisco,@Heiskoolio @donwinslow abortions legal woman 18 father father family member victim rape. This way we're stopping crime. And point fertility centers throw away millions fertilized eggs year.
7069,7069,2022-05-10,01:06:42,Seth,seth_3333,San Francisco,@painter_nancy @EoinHiggins_ Well one thing Europe access medical care social safety net programs makes earlier prohibitions abortion make sense.
7070,7070,2022-05-10,01:04:02,Slippery ‘Slip Dan’ Daniel III,grepakeppa,San Francisco,"@bbfranklin4 @GoldenWestSon @JackPosobiec Fair enough, I heard conservative talkshow can’t find sources it. That said, people advocating late-stage abortions beyond second trimester seems little crazy me."
7071,7071,2022-05-10,01:02:06,Maureen Kennedy,maureenkennedy,San Francisco,"@megankenna @ameliatd And finally, Georgetown‘s HMO paid incremental cost second trimester abortion, given doctor’s disastrous care, would’ve happened 1st trimester. Imagine 22 year old woman 1979 going mano mano legal staff. Inc-$7500/yr."
7072,7072,2022-05-10,00:56:22,"Eric Brooks | Biden: Head Warden, Prison Planet",brookse32,San Francisco,"@davidsirota While I consider Pelosi clueless menace, actually true GOP environmentally progressive (from Teddy Roosevelt Nixon) &amp; Republicans oppose choice GOP lost race easy wedge issue &amp; shifted abortion bring new reactionary base."
7073,7073,2022-05-10,00:55:01,MarkinBerkeley,califor61515531,San Francisco,"Many people like this, SCOTUS approved abortion bans 15 weeks except save life mother, rejected strict bans, people would okay that. That would position median voter would diffuse issue."
7074,7074,2022-05-10,00:50:40,Slippery ‘Slip Dan’ Daniel III,grepakeppa,San Francisco,"@bbfranklin4 @GoldenWestSon @JackPosobiec They literally though, Virginia allowed abortions performed even delivering baby. I condemn extreme right, able condemn extreme left."
7075,7075,2022-05-10,00:46:26,Alexandra Alznauer,winewatcher,San Francisco,#rape #Ukraine #abortion #Poland #contraception
7076,7076,2022-05-10,00:45:09,Slippery ‘Slip Dan’ Daniel III,grepakeppa,San Francisco,"@bbfranklin4 @GoldenWestSon @JackPosobiec 2/🧵 3) Stop abortion? To extent, yes, don’t believe abortion 8 months. If one 2 months don’t care. 4) Use propaganda? Name political party anywhere world doesn’t use form propaganda."
7077,7077,2022-05-10,00:44:45,Alexandra Alznauer,winewatcher,San Francisco,#abortion #contraception #Ukraine
7078,7078,2022-05-10,00:44:05,Alexandra Alznauer,winewatcher,San Francisco,#abortion #contraception #Ukraine
7079,7079,2022-05-10,00:39:53,Danielle,loosebricks,San Francisco,@FoxNews Wait Fox learns anti abortion protesters Planned Parenthood clinics
7080,7080,2022-05-10,00:39:42,An CailleachⒶ☭,justxthexearth,San Francisco,"@denise_serro @AshleyGWinter If feel like abortions deserve shame, effects conduct ever one."
7081,7081,2022-05-10,00:38:05,An CailleachⒶ☭,justxthexearth,San Francisco,"@denise_serro @AshleyGWinter You can't tell anyone anything, whether rejoice it. Your opinion matters far body concerned. You're trying dictate others based personal feelings fetuses abortion, anything real."
7082,7082,2022-05-10,00:36:57,Danielle,loosebricks,San Francisco,@FoxNews Lol conservatives stoking abortion rage fifty years
7083,7083,2022-05-10,00:35:14,"Bronwyn Harris, One Outspoken Educator",bronwynann,San Francisco,This ectopic pregnancy. This one reason people need abortions.
7084,7084,2022-05-10,00:27:04,MarkinBerkeley,califor61515531,San Francisco,"The idea would restrictions abortion whatsoever women voted issue feminist liberal fallacy. Women likely support abortion rights, 21% favor absolutely restrictions abortion. (Pew Research Center)"
7085,7085,2022-05-10,00:22:39,Mike Hales,ekimtiki,San Francisco,"@jackbauer600 @lauriewoolf @PoliticsInsider Same category rape. Also, denying women right bodily autonomy (to get abortion) threat incarceration, that’s forced pregnancy."
7086,7086,2022-05-10,00:22:13,Slippery ‘Slip Dan’ Daniel III,grepakeppa,San Francisco,"@crb0712 @JackPosobiec I agree it’s majority left, overturning roe v wade seems unnecessary stirring shit up. The right wants ban abortions, left wants terminate including delivery. How settle termination allowed 3 months?"
